,Unnamed: 0,trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
171,71,s,1,6.0720000270000005,1,0,100,88,1,99,i40_150.jpg,s,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
172,72,s,1,2.9709999560000004,1,0,100,11,1,99,i5_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
173,73,d,1,7.691000223,1,0,100,12,1,99,i6_50_R.jpg,d,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
174,74,d,1,8.132999897000001,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
175,75,s,1,14.88899994,1,0,100,70,1,99,i32_150.jpg,s,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
176,76,s,1,2.835999966,1,0,100,75,1,99,i35_0.jpg,s,0,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
177,77,s,1,8.322999954,1,0,100,81,1,99,i37_150.jpg,s,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
178,78,s,1,13.66699982,1,0,100,24,1,99,i11_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
179,79,s,1,2.921000004,1,0,100,17,1,99,i8_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
180,80,s,1,3.56799984,1,0,100,20,1,99,i9_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
181,81,s,1,3.969000101,1,0,100,36,1,99,i17_50.jpg,s,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
182,82,d,1,2.67200017,1,0,100,82,1,99,i38_100_R.jpg,d,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
183,83,d,1,10.21999979,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
184,84,s,1,2.621999979,1,0,100,63,1,99,i29_50.jpg,s,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
185,85,d,1,4.152999878,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
186,86,d,1,4.697999954,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
187,87,d,1,5.661999941,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
188,88,d,1,3.302999973,1,0,100,55,1,99,i25_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
189,89,s,1,3.653000116,1,0,100,79,1,99,i36_150.jpg,s,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
190,90,s,1,5.726999997999999,1,0,100,43,1,99,i20_50.jpg,s,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
191,91,s,1,1.2799999709999998,1,0,100,94,1,99,i44_0.jpg,s,0,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
192,92,d,1,14.98399997,1,0,100,10,1,99,i5_50_R.jpg,d,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
193,93,s,1,6.383000135,1,0,100,15,1,99,i7_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
194,94,d,1,13.7980001,1,0,100,31,1,99,i14_150_R.jpg,d,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
195,95,s,1,9.054000139,1,0,100,68,1,99,i31_150.jpg,s,150,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
196,96,d,1,3.836999893,1,0,100,3,1,99,i2_50_R.jpg,d,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
197,97,s,1,5.711999893,1,0,100,54,1,99,i25_50.jpg,s,50,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
198,98,s,1,7.267999887,1,0,100,2,1,99,i1_100.jpg,s,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
199,99,d,1,4.506999969,1,0,100,80,1,99,i37_100_R.jpg,d,100,Subject2,1,2019-10-16_10h15.03.136,MentalRotationFinal,3.1.2,60
200,0,d,1,4.964999914,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
201,1,s,1,6.038000107,1,0,100,81,1,99,i37_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
202,2,d,1,3.167000055,1,0,100,3,1,99,i2_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
203,3,s,1,1.861000061,1,0,100,63,1,99,i29_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
204,4,s,1,3.131999969,1,0,100,68,1,99,i31_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
205,5,s,1,1.339999914,1,0,100,56,1,99,i26_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
206,6,d,1,5.177999973,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
207,7,d,1,3.800000191,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
208,8,s,1,0.996999979,1,0,100,29,1,99,i14_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
209,9,s,1,1.4950001240000002,1,0,100,45,1,99,i21_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
210,10,d,1,2.683000088,1,0,100,16,1,99,i8_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
211,11,d,0,3.920000076,1,0,100,64,1,99,i29_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
212,12,d,1,3.599999905,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
213,13,s,1,2.148999929,1,0,100,2,1,99,i1_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
214,14,d,1,2.863999844,1,0,100,85,1,99,i39_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
215,15,s,0,1.112999916,1,0,100,55,1,99,i25_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
216,16,s,1,2.815000057,1,0,100,20,1,99,i9_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
217,17,d,1,4.30700016,1,0,100,69,1,99,i32_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
218,18,d,1,2.101000071,1,0,100,12,1,99,i6_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
219,19,d,1,1.763999939,1,0,100,1,1,99,i1_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
220,20,s,1,2.5680000780000003,1,0,100,83,1,99,i38_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
221,21,s,1,1.309000015,1,0,100,86,1,99,i39_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
222,22,d,1,1.58100009,1,0,100,27,1,99,i13_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
223,23,s,1,2.570000172,1,0,100,54,1,99,i25_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
224,24,s,1,3.4670000080000003,1,0,100,61,1,99,i28_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
225,25,s,1,1.013000011,1,0,100,34,1,99,i16_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
226,26,s,1,1.013000011,1,0,100,41,1,99,i19_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
227,27,d,1,1.486999989,1,0,100,48,1,99,i22_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
228,28,d,1,2.149000168,1,0,100,89,1,99,i41_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
229,29,s,1,0.995000124,1,0,100,0,1,99,i1_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
230,30,d,1,2.03399992,1,0,100,10,1,99,i5_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
231,31,s,1,1.465000153,1,0,100,26,1,99,i12_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
232,32,s,1,0.878000021,1,0,100,47,1,99,i22_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
233,33,d,0,1.917000055,1,0,100,79,1,99,i36_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
234,34,s,0,2.488000154,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
235,35,d,1,2.01699996,1,0,100,71,1,99,i33_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
236,36,d,1,3.667999983,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
237,37,d,1,1.453999996,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
238,38,s,0,2.437999964,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
239,39,s,1,0.996000051,1,0,100,51,1,99,i24_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
240,40,s,1,0.930000067,1,0,100,43,1,99,i20_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
241,41,d,1,1.046999931,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
242,42,s,1,0.910000086,1,0,100,9,1,99,i5_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
243,43,d,1,2.397000074,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
244,44,s,1,2.349999905,1,0,100,58,1,99,i27_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
245,45,s,1,3.006000042,1,0,100,74,1,99,i34_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
246,46,s,1,2.93599987,1,0,100,11,1,99,i5_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
247,47,s,1,1.868000031,1,0,100,17,1,99,i8_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
248,48,d,1,2.13499999,1,0,100,82,1,99,i38_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
249,49,s,1,2.849999905,1,0,100,97,1,99,i46_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
250,50,d,1,2.601999998,1,0,100,59,1,99,i27_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
251,51,d,1,3.245000124,1,0,100,19,1,99,i9_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
252,52,s,1,1.901000023,1,0,100,4,1,99,i2_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
253,53,s,0,1.906999826,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
254,54,s,1,1.886000156,1,0,100,98,1,99,i47_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
255,55,s,1,2.470000029,1,0,100,8,1,99,i4_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
256,56,d,1,2.851000071,1,0,100,80,1,99,i37_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
257,57,s,0,2.065000057,1,0,100,42,1,99,i19_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
258,58,d,1,3.84100008,1,0,100,76,1,99,i35_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
259,59,s,1,3.802999973,1,0,100,13,1,99,i6_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
260,60,s,1,1.548999786,1,0,100,65,1,99,i30_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
261,61,s,1,3.353999853,1,0,100,66,1,99,i30_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
262,62,s,0,1.76699996,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
263,63,s,1,1.435000181,1,0,100,49,1,99,i23_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
264,64,d,1,2.349999905,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
265,65,s,1,1.202000141,1,0,100,53,1,99,i25_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
266,66,s,1,2.536000013,1,0,100,72,1,99,i33_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
267,67,d,1,1.682999849,1,0,100,31,1,99,i14_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
268,68,d,1,3.049000025,1,0,100,78,1,99,i36_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
269,69,s,1,4.575000048,1,0,100,70,1,99,i32_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
270,70,d,1,2.437000036,1,0,100,28,1,99,i13_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
271,71,s,1,2.8340001110000004,1,0,100,36,1,99,i17_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
272,72,s,1,1.618999958,1,0,100,60,1,99,i28_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
273,73,d,1,2.782999992,1,0,100,35,1,99,i16_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
274,74,d,1,2.974999905,1,0,100,50,1,99,i23_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
275,75,s,1,1.198999882,1,0,100,38,1,99,i18_50.jpg,s,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
276,76,s,1,0.828000069,1,0,100,40,1,99,i19_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
277,77,d,1,3.236999989,1,0,100,67,1,99,i31_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
278,78,d,1,4.460000038,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
279,79,s,1,0.957000017,1,0,100,62,1,99,i29_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
280,80,d,1,3.2039999960000003,1,0,100,73,1,99,i34_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
281,81,s,1,2.517999887,1,0,100,92,1,99,i42_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
282,82,s,0,3.4539999960000003,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
283,83,s,1,1.980999947,1,0,100,90,1,99,i41_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
284,84,d,1,2.252000093,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
285,85,s,1,1.065000057,1,0,100,18,1,99,i9_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
286,86,s,1,1.051000118,1,0,100,94,1,99,i44_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
287,87,s,1,2.234999895,1,0,100,15,1,99,i7_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
288,88,s,1,0.89199996,1,0,100,75,1,99,i35_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
289,89,d,1,3.098999977,1,0,100,23,1,99,i11_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
290,90,d,1,6.524000168,1,0,100,25,1,99,i12_50_R.jpg,d,50,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
291,91,s,1,2.773000002,1,0,100,22,1,99,i10_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
292,92,d,1,4.71600008,1,0,100,93,1,99,i43_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
293,93,s,1,2.523000002,1,0,100,24,1,99,i11_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
294,94,s,1,3.759000063,1,0,100,88,1,99,i40_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
295,95,s,1,0.830000162,1,0,100,84,1,99,i39_0.jpg,s,0,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
296,96,s,1,7.095999956,1,0,100,99,1,99,i48_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
297,97,d,1,2.838999987,1,0,100,96,1,99,i45_100_R.jpg,d,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
298,98,s,1,3.605999947,1,0,100,77,1,99,i35_150.jpg,s,150,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
299,99,s,1,2.049000025,1,0,100,6,1,99,i3_100.jpg,s,100,Subject3,1,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
300,0,d,1,4.605000018999999,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
301,1,d,1,5.746000051,1,0,100,89,1,99,i41_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
302,2,d,1,5.412999867999999,1,0,100,67,1,99,i31_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
303,3,d,1,4.764999866,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
304,4,s,1,2.480999947,1,0,100,2,1,99,i1_100.jpg,s,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
305,5,d,1,5.282999992,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
306,6,s,1,2.997999907,1,0,100,60,1,99,i28_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
307,7,s,1,3.413000107,1,0,100,74,1,99,i34_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
308,8,s,1,4.73300004,1,0,100,66,1,99,i30_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
309,9,s,1,3.399999857,1,0,100,62,1,99,i29_0.jpg,s,0,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
310,10,d,1,4.597000122,1,0,100,23,1,99,i11_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
311,11,d,1,3.128999949,1,0,100,35,1,99,i16_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
312,12,d,1,4.032000065,1,0,100,93,1,99,i43_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
313,13,d,1,7.247999907,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
314,14,d,1,4.332000017,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
315,15,s,1,2.748000145,1,0,100,9,1,99,i5_0.jpg,s,0,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
316,16,s,1,1.71600008,1,0,100,58,1,99,i27_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
317,17,s,1,2.56400013,1,0,100,43,1,99,i20_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
318,18,d,1,3.366000175,1,0,100,25,1,99,i12_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
319,19,d,1,6.9459998610000016,1,0,100,76,1,99,i35_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
320,20,s,1,4.48300004,1,0,100,72,1,99,i33_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
321,21,s,1,2.617000103,1,0,100,36,1,99,i17_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
322,22,d,1,4.634000063,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
323,23,s,1,1.5319998259999998,1,0,100,84,1,99,i39_0.jpg,s,0,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
324,24,s,1,8.569000006,1,0,100,68,1,99,i31_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
325,25,d,1,2.946000099,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
326,26,s,1,4.517000198,1,0,100,24,1,99,i11_100.jpg,s,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
327,27,d,1,6.151000023,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
328,28,s,1,3.763999939,1,0,100,6,1,99,i3_100.jpg,s,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
329,29,s,1,3.034000158,1,0,100,56,1,99,i26_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
330,30,d,1,2.4670000080000003,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
331,31,s,1,3.0639998910000004,1,0,100,70,1,99,i32_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
332,32,s,1,8.501000166,1,0,100,88,1,99,i40_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
333,33,d,1,4.896999836,1,0,100,85,1,99,i39_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
334,34,s,1,2.181999922,1,0,100,75,1,99,i35_0.jpg,s,0,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
335,35,d,0,2.151000023,1,0,100,90,1,99,i41_150.jpg,s,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
336,36,d,1,2.98300004,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
337,37,d,1,4.699999809,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
338,38,s,1,2.046999931,1,0,100,45,1,99,i21_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
339,39,d,1,2.549000025,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
340,40,d,1,2.866000175,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
341,41,s,1,2.496999979,1,0,100,38,1,99,i18_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
342,42,s,1,2.083999872,1,0,100,41,1,99,i19_50.jpg,s,50,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
343,43,d,1,2.31400013,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject4,1,2019-10-16_10h13.25.202,MentalRotationFinal,3.1.2,60
