,Unnamed: 0,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp,sdt-amk1048
4168,167.0,0.0,0.0,167.0,right,ch3633,0.0,930.438,1.0,
4169,168.0,0.0,0.0,168.0,right,ch3633,0.0,1158.089,1.0,
4170,169.0,1.0,15.0,169.0,right,ch3633,0.0,821.842,0.0,
4171,170.0,0.0,0.0,170.0,right,ch3633,0.0,1057.517,1.0,
4172,171.0,0.0,0.0,171.0,right,ch3633,0.0,1451.463,1.0,
4173,172.0,0.0,0.0,172.0,right,ch3633,0.0,1103.023,1.0,
4174,173.0,0.0,0.0,173.0,right,ch3633,0.0,930.489,1.0,
4175,174.0,1.0,60.0,174.0,right,ch3633,1.0,1403.036,1.0,
4176,175.0,0.0,0.0,175.0,right,ch3633,0.0,1219.524,1.0,
4177,176.0,0.0,0.0,176.0,right,ch3633,0.0,674.194,1.0,
4178,177.0,1.0,15.0,177.0,right,ch3633,0.0,1104.074,0.0,
4179,178.0,0.0,0.0,178.0,right,ch3633,0.0,796.008,1.0,
4180,179.0,1.0,25.0,179.0,right,ch3633,0.0,919.02,0.0,
4181,180.0,1.0,25.0,180.0,right,ch3633,0.0,997.38,0.0,
4182,181.0,1.0,15.0,181.0,right,ch3633,0.0,940.073,0.0,
4183,182.0,1.0,10.0,182.0,right,ch3633,0.0,710.68,0.0,
4184,183.0,0.0,0.0,183.0,right,ch3633,0.0,869.962,1.0,
4185,184.0,0.0,0.0,184.0,right,ch3633,0.0,994.074,1.0,
4186,185.0,1.0,15.0,185.0,right,ch3633,0.0,1483.163,0.0,
4187,186.0,1.0,10.0,186.0,right,ch3633,0.0,803.9309999999999,0.0,
4188,187.0,1.0,60.0,187.0,right,ch3633,1.0,1409.246,1.0,
4189,188.0,1.0,15.0,188.0,right,ch3633,0.0,1456.722,0.0,
4190,189.0,0.0,0.0,189.0,right,ch3633,0.0,663.117,1.0,
4191,190.0,0.0,0.0,190.0,right,ch3633,0.0,925.928,1.0,
4192,191.0,1.0,10.0,191.0,right,ch3633,0.0,675.882,0.0,
4193,192.0,1.0,10.0,192.0,right,ch3633,0.0,827.905,0.0,
4194,193.0,1.0,15.0,193.0,right,ch3633,0.0,631.268,0.0,
4195,194.0,1.0,60.0,194.0,right,ch3633,1.0,1913.052,1.0,
4196,195.0,1.0,15.0,195.0,right,ch3633,0.0,1534.5800000000002,0.0,
4197,196.0,0.0,0.0,196.0,right,ch3633,0.0,952.012,1.0,
4198,197.0,1.0,60.0,197.0,right,ch3633,1.0,1254.444,1.0,
4199,198.0,1.0,15.0,198.0,right,ch3633,0.0,969.855,0.0,
4200,199.0,1.0,25.0,199.0,right,ch3633,1.0,1943.022,1.0,
4201,0.0,1.0,60.0,0.0,left,qh2193,1.0,15307.424,1.0,
4202,1.0,1.0,10.0,1.0,left,qh2193,1.0,22792.122,1.0,
4203,2.0,1.0,10.0,2.0,left,qh2193,0.0,3431.222,0.0,
4204,3.0,1.0,15.0,3.0,left,qh2193,0.0,3316.574,0.0,
4205,4.0,0.0,0.0,4.0,left,qh2193,0.0,4949.487,1.0,
4206,5.0,1.0,60.0,5.0,left,qh2193,1.0,1797.623,1.0,
4207,6.0,0.0,0.0,6.0,left,qh2193,0.0,2187.339,1.0,
4208,7.0,1.0,60.0,7.0,left,qh2193,1.0,1329.026,1.0,
4209,8.0,1.0,25.0,8.0,left,qh2193,1.0,1705.231,1.0,
4210,9.0,1.0,15.0,9.0,left,qh2193,0.0,2155.733,0.0,
4211,10.0,0.0,0.0,10.0,left,qh2193,0.0,2854.859,1.0,
4212,11.0,0.0,0.0,11.0,left,qh2193,0.0,1211.491,1.0,
4213,12.0,0.0,0.0,12.0,left,qh2193,0.0,1068.909,1.0,
4214,13.0,0.0,0.0,13.0,left,qh2193,0.0,1394.741,1.0,
4215,14.0,1.0,15.0,14.0,left,qh2193,0.0,1811.033,0.0,
4216,15.0,1.0,10.0,15.0,left,qh2193,0.0,1888.704,0.0,
4217,16.0,0.0,0.0,16.0,left,qh2193,0.0,2130.2270000000003,1.0,
4218,17.0,0.0,0.0,17.0,left,qh2193,0.0,1449.196,1.0,
4219,18.0,0.0,0.0,18.0,left,qh2193,0.0,3323.756,1.0,
4220,19.0,0.0,0.0,19.0,left,qh2193,0.0,2699.794,1.0,
4221,20.0,1.0,25.0,20.0,left,qh2193,0.0,5815.169,0.0,
4222,21.0,0.0,0.0,21.0,left,qh2193,0.0,2058.002,1.0,
4223,22.0,0.0,0.0,22.0,left,qh2193,0.0,2181.594,1.0,
4224,23.0,1.0,60.0,23.0,left,qh2193,1.0,1456.749,1.0,
4225,24.0,1.0,60.0,24.0,left,qh2193,1.0,909.293,1.0,
4226,25.0,0.0,0.0,25.0,left,qh2193,0.0,1805.751,1.0,
4227,26.0,1.0,60.0,26.0,left,qh2193,1.0,1212.125,1.0,
4228,27.0,1.0,10.0,27.0,left,qh2193,0.0,1862.708,0.0,
4229,28.0,1.0,60.0,28.0,left,qh2193,1.0,1209.228,1.0,
4230,29.0,0.0,0.0,29.0,left,qh2193,0.0,1640.758,1.0,
4231,30.0,1.0,15.0,30.0,left,qh2193,0.0,917.158,0.0,
4232,31.0,1.0,25.0,31.0,left,qh2193,0.0,914.343,0.0,
4233,32.0,0.0,0.0,32.0,left,qh2193,0.0,1942.091,1.0,
4234,33.0,0.0,0.0,33.0,left,qh2193,0.0,2135.347,1.0,
4235,34.0,0.0,0.0,34.0,left,qh2193,0.0,2730.045,1.0,
4236,35.0,1.0,60.0,35.0,left,qh2193,1.0,1411.4450000000002,1.0,
4237,36.0,1.0,25.0,36.0,left,qh2193,1.0,6172.380999999999,1.0,
4238,37.0,1.0,25.0,37.0,left,qh2193,1.0,6848.289000000001,1.0,
4239,38.0,0.0,0.0,38.0,left,qh2193,0.0,2413.747,1.0,
4240,39.0,1.0,10.0,39.0,left,qh2193,0.0,4303.313,0.0,
4241,40.0,0.0,0.0,40.0,left,qh2193,0.0,2328.681,1.0,
4242,41.0,1.0,25.0,41.0,left,qh2193,1.0,3362.442,1.0,
4243,42.0,1.0,25.0,42.0,left,qh2193,0.0,4301.224999999999,0.0,
4244,43.0,1.0,60.0,43.0,left,qh2193,1.0,1780.054,1.0,
4245,44.0,1.0,10.0,44.0,left,qh2193,0.0,2610.095,0.0,
4246,45.0,1.0,25.0,45.0,left,qh2193,1.0,6175.069,1.0,
4247,46.0,1.0,25.0,46.0,left,qh2193,0.0,5866.701,0.0,
4248,47.0,0.0,0.0,47.0,left,qh2193,0.0,1263.763,1.0,
4249,48.0,0.0,0.0,48.0,left,qh2193,0.0,1914.514,1.0,
4250,49.0,0.0,0.0,49.0,left,qh2193,0.0,1310.43,1.0,
4251,50.0,1.0,10.0,50.0,left,qh2193,0.0,1446.175,0.0,
4252,51.0,1.0,25.0,51.0,left,qh2193,0.0,1797.6080000000002,0.0,
4253,52.0,0.0,0.0,52.0,left,qh2193,0.0,748.122,1.0,
4254,53.0,0.0,0.0,53.0,left,qh2193,0.0,1205.984,1.0,
4255,54.0,1.0,25.0,54.0,left,qh2193,1.0,2852.5040000000004,1.0,
4256,55.0,0.0,0.0,55.0,left,qh2193,0.0,1909.145,1.0,
4257,56.0,0.0,0.0,56.0,left,qh2193,0.0,2127.157,1.0,
4258,57.0,0.0,0.0,57.0,left,qh2193,0.0,1636.485,1.0,
4259,58.0,0.0,0.0,58.0,left,qh2193,0.0,2549.854,1.0,
4260,59.0,1.0,25.0,59.0,left,qh2193,0.0,1592.193,0.0,
4261,60.0,1.0,10.0,60.0,left,qh2193,0.0,1713.121,0.0,
4262,61.0,1.0,15.0,61.0,left,qh2193,0.0,1573.691,0.0,
4263,62.0,1.0,15.0,62.0,left,qh2193,0.0,1409.946,0.0,
4264,63.0,1.0,15.0,63.0,left,qh2193,0.0,2512.061,0.0,
4265,64.0,0.0,0.0,64.0,left,qh2193,0.0,2717.173,1.0,
4266,65.0,1.0,10.0,65.0,left,qh2193,0.0,2839.344,0.0,
4267,66.0,0.0,0.0,66.0,left,qh2193,0.0,1958.382,1.0,
4268,67.0,0.0,0.0,67.0,left,qh2193,0.0,1843.897,1.0,
4269,68.0,1.0,60.0,68.0,left,qh2193,1.0,1863.513,1.0,
4270,69.0,0.0,0.0,69.0,left,qh2193,0.0,2516.048,1.0,
4271,70.0,1.0,60.0,70.0,left,qh2193,1.0,1237.332,1.0,
4272,71.0,0.0,0.0,71.0,left,qh2193,0.0,2035.969,1.0,
4273,72.0,0.0,0.0,72.0,left,qh2193,0.0,1761.5749999999998,1.0,
4274,73.0,0.0,0.0,73.0,left,qh2193,0.0,2066.459,1.0,
4275,74.0,1.0,10.0,74.0,left,qh2193,0.0,1179.006,0.0,
4276,75.0,1.0,15.0,75.0,left,qh2193,0.0,1052.292,0.0,
4277,76.0,1.0,10.0,76.0,left,qh2193,0.0,2429.73,0.0,
4278,77.0,0.0,0.0,77.0,left,qh2193,0.0,1894.053,1.0,
4279,78.0,0.0,0.0,78.0,left,qh2193,0.0,1057.083,1.0,
4280,79.0,1.0,25.0,79.0,left,qh2193,1.0,3169.668,1.0,
4281,80.0,0.0,0.0,80.0,left,qh2193,1.0,10003.251,0.0,
4282,81.0,1.0,60.0,81.0,left,qh2193,1.0,1269.302,1.0,
4283,82.0,0.0,0.0,82.0,left,qh2193,0.0,5465.427,1.0,
4284,83.0,0.0,0.0,83.0,left,qh2193,0.0,4370.339999999999,1.0,
4285,84.0,0.0,0.0,84.0,left,qh2193,0.0,2167.647,1.0,
4286,85.0,0.0,0.0,85.0,left,qh2193,0.0,1808.87,1.0,
4287,86.0,1.0,15.0,86.0,left,qh2193,0.0,1668.081,0.0,
4288,87.0,1.0,25.0,87.0,left,qh2193,0.0,1969.875,0.0,
4289,88.0,1.0,10.0,88.0,left,qh2193,0.0,2438.302,0.0,
4290,89.0,1.0,60.0,89.0,left,qh2193,1.0,1781.83,1.0,
4291,90.0,0.0,0.0,90.0,left,qh2193,0.0,2346.532,1.0,
4292,91.0,0.0,0.0,91.0,left,qh2193,0.0,2282.872,1.0,
4293,92.0,0.0,0.0,92.0,left,qh2193,0.0,1186.279,1.0,
4294,93.0,1.0,25.0,93.0,left,qh2193,1.0,4005.378,1.0,
4295,94.0,1.0,60.0,94.0,left,qh2193,1.0,1640.105,1.0,
4296,95.0,1.0,10.0,95.0,left,qh2193,0.0,2242.851,0.0,
4297,96.0,0.0,0.0,96.0,left,qh2193,0.0,4495.89,1.0,
4298,97.0,0.0,0.0,97.0,left,qh2193,0.0,773.646,1.0,
4299,98.0,0.0,0.0,98.0,left,qh2193,0.0,1611.644,1.0,
4300,99.0,0.0,0.0,99.0,left,qh2193,0.0,1394.585,1.0,
4301,100.0,0.0,0.0,100.0,left,qh2193,0.0,1451.958,1.0,
4302,101.0,0.0,0.0,101.0,left,qh2193,0.0,1262.714,1.0,
4303,102.0,1.0,25.0,102.0,left,qh2193,1.0,4411.312,1.0,
4304,103.0,0.0,0.0,103.0,left,qh2193,0.0,2795.111,1.0,
4305,104.0,1.0,10.0,104.0,left,qh2193,0.0,1371.027,0.0,
4306,105.0,1.0,15.0,105.0,left,qh2193,0.0,1282.255,0.0,
4307,106.0,1.0,15.0,106.0,left,qh2193,0.0,741.768,0.0,
4308,107.0,0.0,0.0,107.0,left,qh2193,0.0,715.7679999999999,1.0,
4309,108.0,1.0,15.0,108.0,left,qh2193,0.0,2572.761,0.0,
4310,109.0,0.0,0.0,109.0,left,qh2193,0.0,1436.795,1.0,
4311,110.0,0.0,0.0,110.0,left,qh2193,0.0,1652.981,1.0,
4312,111.0,1.0,10.0,111.0,left,qh2193,0.0,1655.888,0.0,
4313,112.0,0.0,0.0,112.0,left,qh2193,0.0,1206.504,1.0,
4314,113.0,0.0,0.0,113.0,left,qh2193,0.0,1136.21,1.0,
4315,114.0,0.0,0.0,114.0,left,qh2193,0.0,1781.903,1.0,
4316,115.0,0.0,0.0,115.0,left,qh2193,0.0,1524.702,1.0,
4317,116.0,0.0,0.0,116.0,left,qh2193,0.0,1174.596,1.0,
4318,117.0,1.0,25.0,117.0,left,qh2193,1.0,1822.456,1.0,
4319,118.0,0.0,0.0,118.0,left,qh2193,0.0,2214.347,1.0,
4320,119.0,1.0,60.0,119.0,left,qh2193,1.0,1828.768,1.0,
4321,120.0,0.0,0.0,120.0,left,qh2193,0.0,1547.993,1.0,
4322,121.0,0.0,0.0,121.0,left,qh2193,0.0,1554.23,1.0,
4323,122.0,1.0,25.0,122.0,left,qh2193,0.0,3319.765,0.0,
4324,123.0,0.0,0.0,123.0,left,qh2193,0.0,2757.274,1.0,
4325,124.0,1.0,60.0,124.0,left,qh2193,1.0,2402.273,1.0,
4326,125.0,0.0,0.0,125.0,left,qh2193,0.0,2340.742,1.0,
4327,126.0,1.0,10.0,126.0,left,qh2193,0.0,1219.495,0.0,
4328,127.0,1.0,15.0,127.0,left,qh2193,0.0,809.802,0.0,
4329,128.0,0.0,0.0,128.0,left,qh2193,0.0,1433.766,1.0,
4330,129.0,0.0,0.0,129.0,left,qh2193,0.0,1001.985,1.0,
4331,130.0,0.0,0.0,130.0,left,qh2193,0.0,3600.476,1.0,
4332,131.0,1.0,25.0,131.0,left,qh2193,1.0,4932.322,1.0,
4333,132.0,1.0,60.0,132.0,left,qh2193,1.0,1872.787,1.0,
4334,133.0,1.0,25.0,133.0,left,qh2193,1.0,1183.43,1.0,
4335,134.0,0.0,0.0,134.0,left,qh2193,0.0,3449.038,1.0,
4336,135.0,1.0,60.0,135.0,left,qh2193,1.0,1790.77,1.0,
4337,136.0,0.0,0.0,136.0,left,qh2193,0.0,2302.32,1.0,
4338,137.0,1.0,10.0,137.0,left,qh2193,0.0,2648.997,0.0,
4339,138.0,0.0,0.0,138.0,left,qh2193,0.0,4736.325,1.0,
4340,139.0,1.0,15.0,139.0,left,qh2193,0.0,1040.287,0.0,
4341,140.0,0.0,0.0,140.0,left,qh2193,0.0,1363.54,1.0,
4342,141.0,0.0,0.0,141.0,left,qh2193,0.0,1251.429,1.0,
4343,142.0,0.0,0.0,142.0,left,qh2193,0.0,1001.484,1.0,
4344,143.0,0.0,0.0,143.0,left,qh2193,0.0,1485.467,1.0,
4345,144.0,0.0,0.0,144.0,left,qh2193,0.0,1405.341,1.0,
4346,145.0,0.0,0.0,145.0,left,qh2193,0.0,765.949,1.0,
4347,146.0,0.0,0.0,146.0,left,qh2193,0.0,1131.554,1.0,
4348,147.0,0.0,0.0,147.0,left,qh2193,0.0,1123.577,1.0,
4349,148.0,1.0,10.0,148.0,left,qh2193,0.0,711.967,0.0,
4350,149.0,1.0,15.0,149.0,left,qh2193,0.0,880.207,0.0,
4351,150.0,1.0,25.0,150.0,left,qh2193,0.0,749.4739999999999,0.0,
4352,151.0,1.0,10.0,151.0,left,qh2193,0.0,3090.89,0.0,
4353,152.0,1.0,60.0,152.0,left,qh2193,1.0,1384.125,1.0,
4354,153.0,1.0,10.0,153.0,left,qh2193,0.0,1331.353,0.0,
4355,154.0,1.0,15.0,154.0,left,qh2193,0.0,1043.221,0.0,
4356,155.0,0.0,0.0,155.0,left,qh2193,0.0,1022.39,1.0,
4357,156.0,0.0,0.0,156.0,left,qh2193,0.0,993.585,1.0,
4358,157.0,0.0,0.0,157.0,left,qh2193,0.0,1057.369,1.0,
4359,158.0,0.0,0.0,158.0,left,qh2193,0.0,1320.195,1.0,
4360,159.0,1.0,25.0,159.0,left,qh2193,1.0,27005.72,1.0,
4361,160.0,1.0,15.0,160.0,left,qh2193,1.0,8091.132,1.0,
4362,161.0,0.0,0.0,161.0,left,qh2193,0.0,1881.276,1.0,
4363,162.0,1.0,60.0,162.0,left,qh2193,1.0,1766.411,1.0,
4364,163.0,0.0,0.0,163.0,left,qh2193,0.0,2051.637,1.0,
4365,164.0,1.0,60.0,164.0,left,qh2193,1.0,1819.806,1.0,
4366,165.0,0.0,0.0,165.0,left,qh2193,0.0,3054.877,1.0,
4367,166.0,1.0,10.0,166.0,left,qh2193,0.0,3166.787,0.0,
4368,167.0,0.0,0.0,167.0,left,qh2193,0.0,2285.71,1.0,
4369,168.0,0.0,0.0,168.0,left,qh2193,0.0,1511.0110000000002,1.0,
4370,169.0,1.0,15.0,169.0,left,qh2193,1.0,5665.482,1.0,
4371,170.0,0.0,0.0,170.0,left,qh2193,0.0,1943.05,1.0,
4372,171.0,0.0,0.0,171.0,left,qh2193,0.0,1011.166,1.0,
4373,172.0,0.0,0.0,172.0,left,qh2193,0.0,2788.069,1.0,
4374,173.0,0.0,0.0,173.0,left,qh2193,0.0,1309.788,1.0,
4375,174.0,1.0,60.0,174.0,left,qh2193,1.0,1209.567,1.0,
4376,175.0,0.0,0.0,175.0,left,qh2193,0.0,1327.08,1.0,
4377,176.0,0.0,0.0,176.0,left,qh2193,0.0,885.624,1.0,
4378,177.0,1.0,15.0,177.0,left,qh2193,0.0,849.749,0.0,
4379,178.0,0.0,0.0,178.0,left,qh2193,0.0,999.115,1.0,
4380,179.0,1.0,25.0,179.0,left,qh2193,1.0,2150.9010000000003,1.0,
4381,180.0,1.0,25.0,180.0,left,qh2193,0.0,1662.345,0.0,
4382,181.0,1.0,15.0,181.0,left,qh2193,0.0,1488.708,0.0,
4383,182.0,1.0,10.0,182.0,left,qh2193,0.0,1209.287,0.0,
4384,183.0,0.0,0.0,183.0,left,qh2193,0.0,698.999,1.0,
4385,184.0,0.0,0.0,184.0,left,qh2193,0.0,906.068,1.0,
4386,185.0,1.0,15.0,185.0,left,qh2193,1.0,2441.783,1.0,
4387,186.0,1.0,10.0,186.0,left,qh2193,0.0,1660.092,0.0,
4388,187.0,1.0,60.0,187.0,left,qh2193,1.0,1257.576,1.0,
4389,188.0,1.0,15.0,188.0,left,qh2193,1.0,3069.016,1.0,
4390,189.0,0.0,0.0,189.0,left,qh2193,0.0,1650.138,1.0,
4391,190.0,0.0,0.0,190.0,left,qh2193,0.0,1682.148,1.0,
4392,191.0,1.0,10.0,191.0,left,qh2193,0.0,1205.386,0.0,
4393,192.0,1.0,10.0,192.0,left,qh2193,0.0,696.108,0.0,
4394,193.0,1.0,15.0,193.0,left,qh2193,1.0,3718.262,1.0,
4395,194.0,1.0,60.0,194.0,left,qh2193,1.0,1075.476,1.0,
4396,195.0,1.0,15.0,195.0,left,qh2193,0.0,1164.977,0.0,
4397,196.0,0.0,0.0,196.0,left,qh2193,0.0,715.989,1.0,
4398,197.0,1.0,60.0,197.0,left,qh2193,1.0,1728.233,1.0,
4399,198.0,1.0,15.0,198.0,left,qh2193,0.0,4078.683,0.0,
4400,199.0,1.0,25.0,199.0,left,qh2193,1.0,2787.449,1.0,
4401,0.0,1.0,60.0,0.0,left,yx1902,1.0,1660.304,1.0,
4402,1.0,1.0,10.0,1.0,left,yx1902,1.0,5293.837,1.0,
4403,2.0,1.0,10.0,2.0,left,yx1902,0.0,2531.495,0.0,
4404,3.0,1.0,15.0,3.0,left,yx1902,1.0,6059.107,1.0,
4405,4.0,0.0,0.0,4.0,left,yx1902,0.0,6451.541,1.0,
4406,5.0,1.0,60.0,5.0,left,yx1902,1.0,1951.622,1.0,
4407,6.0,0.0,0.0,6.0,left,yx1902,0.0,6589.681,1.0,
4408,7.0,1.0,60.0,7.0,left,yx1902,1.0,1279.9799999999998,1.0,
4409,8.0,1.0,25.0,8.0,left,yx1902,1.0,1086.562,1.0,
4410,9.0,1.0,15.0,9.0,left,yx1902,1.0,36682.743,1.0,
4411,10.0,0.0,0.0,10.0,left,yx1902,0.0,6983.886,1.0,
4412,11.0,0.0,0.0,11.0,left,yx1902,1.0,17031.381,0.0,
4413,12.0,0.0,0.0,12.0,left,yx1902,0.0,6398.412,1.0,
4414,13.0,0.0,0.0,13.0,left,yx1902,1.0,2199.586,0.0,
4415,14.0,1.0,15.0,14.0,left,yx1902,0.0,2788.674,0.0,
4416,15.0,1.0,10.0,15.0,left,yx1902,0.0,5113.684,0.0,
4417,16.0,0.0,0.0,16.0,left,yx1902,0.0,4781.339,1.0,
4418,17.0,0.0,0.0,17.0,left,yx1902,0.0,8276.344,1.0,
4419,18.0,0.0,0.0,18.0,left,yx1902,1.0,2267.972,0.0,
4420,19.0,0.0,0.0,19.0,left,yx1902,0.0,3052.6270000000004,1.0,
4421,20.0,1.0,25.0,20.0,left,yx1902,1.0,4587.281,1.0,
4422,21.0,0.0,0.0,21.0,left,yx1902,1.0,3956.641,0.0,
4423,22.0,0.0,0.0,22.0,left,yx1902,0.0,4646.822,1.0,
4424,23.0,1.0,60.0,23.0,left,yx1902,1.0,1246.773,1.0,
4425,24.0,1.0,60.0,24.0,left,yx1902,1.0,932.199,1.0,
4426,25.0,0.0,0.0,25.0,left,yx1902,0.0,4874.488,1.0,
4427,26.0,1.0,60.0,26.0,left,yx1902,1.0,1254.806,1.0,
4428,27.0,1.0,10.0,27.0,left,yx1902,0.0,5184.826,0.0,
4429,28.0,1.0,60.0,28.0,left,yx1902,1.0,1217.9489999999998,1.0,
4430,29.0,0.0,0.0,29.0,left,yx1902,0.0,1969.525,1.0,
4431,30.0,1.0,15.0,30.0,left,yx1902,0.0,3896.594,0.0,
4432,31.0,1.0,25.0,31.0,left,yx1902,1.0,1684.045,1.0,
4433,32.0,0.0,0.0,32.0,left,yx1902,1.0,1817.628,0.0,
4434,33.0,0.0,0.0,33.0,left,yx1902,0.0,1591.407,1.0,
4435,34.0,0.0,0.0,34.0,left,yx1902,0.0,3236.12,1.0,
4436,35.0,1.0,60.0,35.0,left,yx1902,1.0,1280.386,1.0,
4437,36.0,1.0,25.0,36.0,left,yx1902,1.0,1062.385,1.0,
4438,37.0,1.0,25.0,37.0,left,yx1902,1.0,928.427,1.0,
4439,38.0,0.0,0.0,38.0,left,yx1902,0.0,1585.5410000000002,1.0,
4440,39.0,1.0,10.0,39.0,left,yx1902,0.0,6078.35,0.0,
4441,40.0,0.0,0.0,40.0,left,yx1902,0.0,1564.079,1.0,
4442,41.0,1.0,25.0,41.0,left,yx1902,1.0,1424.153,1.0,
4443,42.0,1.0,25.0,42.0,left,yx1902,0.0,849.78,0.0,
4444,43.0,1.0,60.0,43.0,left,yx1902,1.0,1624.646,1.0,
4445,44.0,1.0,10.0,44.0,left,yx1902,1.0,6376.469,1.0,
4446,45.0,1.0,25.0,45.0,left,yx1902,1.0,1335.918,1.0,
4447,46.0,1.0,25.0,46.0,left,yx1902,1.0,1254.599,1.0,
4448,47.0,0.0,0.0,47.0,left,yx1902,0.0,3896.083,1.0,
4449,48.0,0.0,0.0,48.0,left,yx1902,0.0,3795.959,1.0,
4450,49.0,0.0,0.0,49.0,left,yx1902,0.0,5214.374000000001,1.0,
4451,50.0,1.0,10.0,50.0,left,yx1902,0.0,2265.828,0.0,
4452,51.0,1.0,25.0,51.0,left,yx1902,1.0,1487.994,1.0,
4453,52.0,0.0,0.0,52.0,left,yx1902,0.0,4246.063,1.0,
4454,53.0,0.0,0.0,53.0,left,yx1902,0.0,2986.3520000000003,1.0,
4455,54.0,1.0,25.0,54.0,left,yx1902,1.0,1324.661,1.0,
4456,55.0,0.0,0.0,55.0,left,yx1902,0.0,2843.502,1.0,
4457,56.0,0.0,0.0,56.0,left,yx1902,1.0,1728.053,0.0,
4458,57.0,0.0,0.0,57.0,left,yx1902,0.0,1195.237,1.0,
4459,58.0,0.0,0.0,58.0,left,yx1902,0.0,1448.289,1.0,
4460,59.0,1.0,25.0,59.0,left,yx1902,0.0,1113.869,0.0,
4461,60.0,1.0,10.0,60.0,left,yx1902,0.0,1657.687,0.0,
4462,61.0,1.0,15.0,61.0,left,yx1902,0.0,1480.991,0.0,
4463,62.0,1.0,15.0,62.0,left,yx1902,0.0,1542.631,0.0,
4464,63.0,1.0,15.0,63.0,left,yx1902,0.0,2699.993,0.0,
4465,64.0,0.0,0.0,64.0,left,yx1902,0.0,2874.9410000000003,1.0,
4466,65.0,1.0,10.0,65.0,left,yx1902,0.0,1916.661,0.0,
4467,66.0,0.0,0.0,66.0,left,yx1902,0.0,2809.538,1.0,
4468,67.0,0.0,0.0,67.0,left,yx1902,0.0,914.665,1.0,
4469,68.0,1.0,60.0,68.0,left,yx1902,0.0,1924.925,0.0,
4470,69.0,0.0,0.0,69.0,left,yx1902,0.0,4474.853999999999,1.0,
4471,70.0,1.0,60.0,70.0,left,yx1902,1.0,1393.009,1.0,
4472,71.0,0.0,0.0,71.0,left,yx1902,0.0,1229.874,1.0,
4473,72.0,0.0,0.0,72.0,left,yx1902,0.0,2774.798,1.0,
4474,73.0,0.0,0.0,73.0,left,yx1902,0.0,1056.119,1.0,
4475,74.0,1.0,10.0,74.0,left,yx1902,0.0,2585.598,0.0,
4476,75.0,1.0,15.0,75.0,left,yx1902,0.0,1215.897,0.0,
4477,76.0,1.0,10.0,76.0,left,yx1902,0.0,1501.042,0.0,
4478,77.0,0.0,0.0,77.0,left,yx1902,0.0,2796.992,1.0,
4479,78.0,0.0,0.0,78.0,left,yx1902,0.0,1661.842,1.0,
4480,79.0,1.0,25.0,79.0,left,yx1902,1.0,1321.639,1.0,
4481,80.0,0.0,0.0,80.0,left,yx1902,1.0,1825.95,0.0,
4482,81.0,1.0,60.0,81.0,left,yx1902,1.0,1310.323,1.0,
4483,82.0,0.0,0.0,82.0,left,yx1902,0.0,1583.239,1.0,
4484,83.0,0.0,0.0,83.0,left,yx1902,0.0,1924.543,1.0,
4485,84.0,0.0,0.0,84.0,left,yx1902,0.0,1918.65,1.0,
4486,85.0,0.0,0.0,85.0,left,yx1902,0.0,1637.8870000000002,1.0,
4487,86.0,1.0,15.0,86.0,left,yx1902,1.0,8373.099,1.0,
4488,87.0,1.0,25.0,87.0,left,yx1902,1.0,1632.711,1.0,
4489,88.0,1.0,10.0,88.0,left,yx1902,0.0,1814.717,0.0,
4490,89.0,1.0,60.0,89.0,left,yx1902,1.0,1146.284,1.0,
4491,90.0,0.0,0.0,90.0,left,yx1902,0.0,1904.321,1.0,
4492,91.0,0.0,0.0,91.0,left,yx1902,0.0,2018.333,1.0,
4493,92.0,0.0,0.0,92.0,left,yx1902,0.0,1465.552,1.0,
4494,93.0,1.0,25.0,93.0,left,yx1902,1.0,1354.585,1.0,
4495,94.0,1.0,60.0,94.0,left,yx1902,1.0,2250.839,1.0,
4496,95.0,1.0,10.0,95.0,left,yx1902,0.0,1365.784,0.0,
4497,96.0,0.0,0.0,96.0,left,yx1902,0.0,51583.573,1.0,
4498,97.0,0.0,0.0,97.0,left,yx1902,0.0,1245.39,1.0,
4499,98.0,0.0,0.0,98.0,left,yx1902,0.0,1053.524,1.0,
4500,99.0,0.0,0.0,99.0,left,yx1902,0.0,1454.079,1.0,
4501,100.0,0.0,0.0,100.0,left,yx1902,0.0,1170.318,1.0,
4502,101.0,0.0,0.0,101.0,left,yx1902,0.0,906.258,1.0,
4503,102.0,1.0,25.0,102.0,left,yx1902,1.0,1904.134,1.0,
4504,103.0,0.0,0.0,103.0,left,yx1902,0.0,1223.134,1.0,
4505,104.0,1.0,10.0,104.0,left,yx1902,0.0,1068.619,0.0,
4506,105.0,1.0,15.0,105.0,left,yx1902,0.0,1499.228,0.0,
4507,106.0,1.0,15.0,106.0,left,yx1902,0.0,1560.506,0.0,
4508,107.0,0.0,0.0,107.0,left,yx1902,0.0,1891.033,1.0,
4509,108.0,1.0,15.0,108.0,left,yx1902,0.0,1932.515,0.0,
4510,109.0,0.0,0.0,109.0,left,yx1902,0.0,1770.7189999999998,1.0,
4511,110.0,0.0,0.0,110.0,left,yx1902,0.0,1135.288,1.0,
4512,111.0,1.0,10.0,111.0,left,yx1902,0.0,773.196,0.0,
4513,112.0,0.0,0.0,112.0,left,yx1902,0.0,1013.257,1.0,
4514,113.0,0.0,0.0,113.0,left,yx1902,0.0,1195.3590000000002,1.0,
